address,blockchain,ens,number_of_points,role,strategy_name,tx_hash,tx_timestamp
0x1b8e025bac207e4ed55442dc75578050d00a10bf,celo,,5243.4847500000005,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x4e31993d9f13f940828bf9ec2f643a7e55b21e8c,celo,,4835.964987104529,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x634977e11c823a436e587c1a1eca959588c64287,celo,grants.giv.eth,4832.882320187298,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x20451461d5b609c5a3256d78f64c4afee860dc32,celo,citizenwallet.eth,4100.444089748782,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x68060388c7d97b4bf779a2ead46c86e5588f073f,celo,,3707.2909461501545,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x627d54b88b519a2915b6a5a76fa9530fd085ce26,celo,hypercerts.eth,3369.929570898258,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x1f9266512f4b0044ca62b6f8deb9da4480d404e8,celo,,3145.014380324513,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0xb5a77233c1531a369ce0387e970ba81ea1eb7eba,celo,,3134.8432071541315,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x576edced7475d8f64a5e2d5227c93ca57d7f5d20,celo,fundingthecommons.eth,3134.441977981235,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x08e40e1c0681d072a54fc5868752c02bb3996ffa,celo,,2975.8064141714494,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0xa7ca400d49bba87eb606ee05af93689bd21fab99,celo,,2972.8217552222723,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x85daa7413a93f724a79cd73890244713171a42bf,celo,,2965.279824004004,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0xf905c05a274b4775432b43d1b651e26039ec6354,celo,traditionaldreamfactory.eth,2293.4147321524606,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x4b4a57b59d13f03100fb5fba8c33248f495fd647,celo,,2134.028500571266,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x40713ca5223efb79e861e282495092d2563c1ece,celo,,2048.322375897689,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x8b64990a6684586a68d36873f53f055838dfb340,celo,,1790.716407757456,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0xb6989f472bef8931e6ca882b1f875539b7d5da19,celo,,1754.2007606442573,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x85641ebdce97c27ef424e17d2be81ae6d40776c7,celo,,1234.4387056014923,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0xce849efc35a0a0a046e67c76b477c5432e4ba58b,celo,endangeredtokens.eth,1165.1418826754125,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0xfbca78474a09e2bf3543f4fc1037152ea2c6c32d,celo,atlantisdao.eth,1165.079740961379,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0xcc20705e675889c6222e0878581a25aa1eff3db0,celo,,1122.0919810692992,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x9531c059098e3d194ff87febb587ab07b30b1306,celo,rotki.eth,991.7289625536981,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x934ca93d9380f7d72b84304b1b00ac192488590d,celo,ekonavi.eth,823.7519474247104,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0xeaf9830bb7a38a3cebcaca3ff9f626c424f3fb55,celo,basin-protocol.eth,631.0052788234183,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0xd6801262c2e51629d14e94c7c58ecb97f5512aea,celo,,608.3179454564035,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x831f4ed6c49557318f06bfb7bce8488090cd9ecc,celo,changecode.eth,597.4674482293669,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0xb82896c4f251ed65186b416dbdb6f6192dfaf926,celo,emiridbest.eth,557.7334919984108,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0xe22207d489bb2bbd05c2d2da1d3450093f5f4c77,celo,,535.6003586068036,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x01b69bff063c3a665ce559cd45159438a1ff2262,celo,,535.2999451202,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x380ab40b520c99d40ada7630e4aadab2d12a12bd,celo,regenerativefi.eth,514.874701085134,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x1a86e43939fef6234b353ab6606f0b56475420dc,celo,,502.9802558695475,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0xfa40e29ad32347797e846113ce398974cb9171a6,celo,,481.0045128124227,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x228c7e64f107d4c468e0f744fdd73dec2bf6df51,celo,rifaisicilia.eth,474.8589082869415,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x3eaab84b42f9fcf2a9b3f2fdb83572b4153ee958,celo,,461.35749026787806,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x7cd2073a2c8408e4af96873a0e3822b442b58039,celo,,429.3580177306025,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x72578e136e72a18a832be6762230a820f514d180,celo,,339.76746010796165,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x8503054c2e932f89fd87dd5167b8221bffa0f177,celo,,305.1830559852147,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x89954a259aa36280010139e6f8fb0e01997b4a7c,celo,,267.07803279284815,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0xd0efe335192fd97a952254fe85893a6332d4f2bd,celo,,247.80636263164976,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x61d9744f1ba7d11503410d4f351ef4ec6cadea24,celo,habitat.eth,218.86582991410884,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x435cd42591cc503a909085c3d3d2899d17032f77,celo,,218.5066233902193,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x34042e0dc9183cf6106710c14a34dc1a09ce6254,celo,,203.2196953942017,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x75b4d9dab72045b953e9ae8dd648996f77802847,celo,,158.9184354137943,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x282cfd85e7562666bc4fa3431e6313413a9f6e35,celo,apriloracle.eth,143.62167883183935,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x13b27efffaed65984029265753d634b82a5d91f9,celo,,79.0162565042929,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x34042e0dc9183cf6106710c14a34dc1a09ce6254,celo,,54.857812653020574,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x6d9cb036b488fe24d47e5c3c48142ea7ad2f8c25,celo,,52.24417804800253,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0xae90cec6d54633c8ffb5f55c69db296775a2b4f0,celo,,37.65865484377767,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x00953921ce4550d99282f94ee4229c7641d4da12,celo,,26.329814299846873,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0xeed8cf8ac9948e7e239e9e934a7288e1cafa7ac5,celo,,24.96872159100012,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x4da2d658ec798af7e723069dedeea27bc7f8ba52,celo,danc3.eth,8.184864398319071,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x63964c6f0fa79bfd432eeb59800f13cb17fab11c,celo,,3.8368757478498403,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x0e763409f3a84d32588b90115af703ac6e640f7c,celo,,2.397322909165323,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x48294a067d1bc5a58bcbab4b3be329d078d9e1af,celo,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x9f5d4083f595e55e66ad86ac2b614e65f57dd887,celo,,0.0,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,celo,,37453.46250000001,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,celo,,37453.46250000001,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0xe3ea348543a239e51af27c3375974a16b11b15f245126f82ef72df7fa5a38b50,2024-09-03 19:00:41.000 UTC
0x27dc208468100ff557a6ef07b2fcb16a5584dfd1,arbitrum,,0.0,grantee,,0x2a2ce07bbe100a319b6d74ba9fa1240ab72924374904727db5739f3b72f85e2d,2024-09-02 20:50:45.000 UTC
0x27dc208468100ff557a6ef07b2fcb16a5584dfd1,arbitrum,,0.0,grantee,,0x7d09204c9115e6a45888fb37c6addebd8f0ecabfc5355f3968a9f6ec4683eaee,2024-09-02 20:43:38.000 UTC
0x05e39dad1bf59980b52f19eaa37df9ab24bdb0f8,arbitrum,,0.0,grantee,,0x0efbe23aeef6a0561d9a0b8197e6a64960621404c7fe14f769583580b4760f5d,2024-09-02 19:58:48.000 UTC
0x3dc90a5f6ce353a658ff6a417218973a6f310583,arbitrum,,0.0,grantee,,0x28ff8ed72c069fbc1bce691c6529663ffc8aacaee2bdb24af90abd7abd767b47,2024-09-01 16:49:58.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,arbitrum,,275.3667322327885,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0xf6d82f5eee5e42e44272bcfe5cd63c999c17c60cae295a59c9b073028f8c0dc3,2024-09-01 14:45:34.000 UTC
0xa5bf3bc76efa40bf86adcd6a934f38768a3faa2b,arbitrum,,275.3667322327885,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0xf6d82f5eee5e42e44272bcfe5cd63c999c17c60cae295a59c9b073028f8c0dc3,2024-09-01 14:45:34.000 UTC
0x5219ffb88175588510e9752a1ecaa3cd217ca783,arbitrum,bloomnetwork.eth,550.733464465577,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xf6d82f5eee5e42e44272bcfe5cd63c999c17c60cae295a59c9b073028f8c0dc3,2024-09-01 14:45:34.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,arbitrum,,275.3667322327885,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0xf6d82f5eee5e42e44272bcfe5cd63c999c17c60cae295a59c9b073028f8c0dc3,2024-09-01 14:45:34.000 UTC
0x0af272c62e1e8ee47e9f83b90eed772a22ed8afc,arbitrum,,275.3667322327885,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0xf6d82f5eee5e42e44272bcfe5cd63c999c17c60cae295a59c9b073028f8c0dc3,2024-09-01 14:45:34.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,arbitrum,,424.1954807263921,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0xe619a37826e6b041fbae1f32ced7817e9d5a57e7c0eb3d30f89238cea0bb2b5f,2024-09-01 11:54:02.000 UTC
0x0af272c62e1e8ee47e9f83b90eed772a22ed8afc,arbitrum,,424.1954807263921,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0xe619a37826e6b041fbae1f32ced7817e9d5a57e7c0eb3d30f89238cea0bb2b5f,2024-09-01 11:54:02.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,arbitrum,,424.1954807263921,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0xe619a37826e6b041fbae1f32ced7817e9d5a57e7c0eb3d30f89238cea0bb2b5f,2024-09-01 11:54:02.000 UTC
0xa5bf3bc76efa40bf86adcd6a934f38768a3faa2b,arbitrum,,424.1954807263921,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0xe619a37826e6b041fbae1f32ced7817e9d5a57e7c0eb3d30f89238cea0bb2b5f,2024-09-01 11:54:02.000 UTC
0x2dd2036c9db2ada2739509af0047c00c8b9291ef,arbitrum,rohitmalekar.eth,848.3909614527842,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xe619a37826e6b041fbae1f32ced7817e9d5a57e7c0eb3d30f89238cea0bb2b5f,2024-09-01 11:54:02.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,arbitrum,,690.1045888042713,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0x8d1e60c37560179953d4fa8e6ab5267b36afa07f0def6ccd4ee88eaa1a3cfaad,2024-09-01 02:02:17.000 UTC
0x0af272c62e1e8ee47e9f83b90eed772a22ed8afc,arbitrum,,690.1045888042713,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0x8d1e60c37560179953d4fa8e6ab5267b36afa07f0def6ccd4ee88eaa1a3cfaad,2024-09-01 02:02:17.000 UTC
0xc81119b978b1325be5237f6039084b38186adb45,arbitrum,,1380.2091776085426,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x8d1e60c37560179953d4fa8e6ab5267b36afa07f0def6ccd4ee88eaa1a3cfaad,2024-09-01 02:02:17.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,arbitrum,,690.1045888042713,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0x8d1e60c37560179953d4fa8e6ab5267b36afa07f0def6ccd4ee88eaa1a3cfaad,2024-09-01 02:02:17.000 UTC
0xa5bf3bc76efa40bf86adcd6a934f38768a3faa2b,arbitrum,,690.1045888042713,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0x8d1e60c37560179953d4fa8e6ab5267b36afa07f0def6ccd4ee88eaa1a3cfaad,2024-09-01 02:02:17.000 UTC
0x8bc82aa112d6f0bc666146df3ee97caa98dc1a4f,arbitrum,,1233.8979194632025,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x7a0ac25df26032f4eab3e373f131ced8681b12e1eff82aa1f665635cdff0a624,2024-09-01 02:00:32.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,arbitrum,,616.9489597316012,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0x7a0ac25df26032f4eab3e373f131ced8681b12e1eff82aa1f665635cdff0a624,2024-09-01 02:00:32.000 UTC
0x0af272c62e1e8ee47e9f83b90eed772a22ed8afc,arbitrum,,616.9489597316012,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0x7a0ac25df26032f4eab3e373f131ced8681b12e1eff82aa1f665635cdff0a624,2024-09-01 02:00:32.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,arbitrum,,616.9489597316012,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0x7a0ac25df26032f4eab3e373f131ced8681b12e1eff82aa1f665635cdff0a624,2024-09-01 02:00:32.000 UTC
0xa5bf3bc76efa40bf86adcd6a934f38768a3faa2b,arbitrum,,616.9489597316012,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0x7a0ac25df26032f4eab3e373f131ced8681b12e1eff82aa1f665635cdff0a624,2024-09-01 02:00:32.000 UTC
0x7340f1a1e4e38f43d2fcc85cdb2b764de36b40c0,arbitrum,refidao.eth,1312.4600173731953,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x6ba01a948e68b1816f8be2831e23ef1c5c614e941e7de15b4ab6f549ad67f2ad,2024-09-01 01:58:42.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,arbitrum,,656.2300086865977,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0x6ba01a948e68b1816f8be2831e23ef1c5c614e941e7de15b4ab6f549ad67f2ad,2024-09-01 01:58:42.000 UTC
0x0af272c62e1e8ee47e9f83b90eed772a22ed8afc,arbitrum,,656.2300086865977,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0x6ba01a948e68b1816f8be2831e23ef1c5c614e941e7de15b4ab6f549ad67f2ad,2024-09-01 01:58:42.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,arbitrum,,656.2300086865977,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0x6ba01a948e68b1816f8be2831e23ef1c5c614e941e7de15b4ab6f549ad67f2ad,2024-09-01 01:58:42.000 UTC
0xa5bf3bc76efa40bf86adcd6a934f38768a3faa2b,arbitrum,,656.2300086865977,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0x6ba01a948e68b1816f8be2831e23ef1c5c614e941e7de15b4ab6f549ad67f2ad,2024-09-01 01:58:42.000 UTC
0x19bcb36bda66b8c44aa814cb039500150945ad12,arbitrum,,599.8362373900787,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x9adce13324ae34f0d5ec7444d4837a7e8b4d7c051b1a14af769ee13e4d5c5a98,2024-09-01 01:56:38.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,arbitrum,,299.91811869503937,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0x9adce13324ae34f0d5ec7444d4837a7e8b4d7c051b1a14af769ee13e4d5c5a98,2024-09-01 01:56:38.000 UTC
0x0af272c62e1e8ee47e9f83b90eed772a22ed8afc,arbitrum,,299.91811869503937,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0x9adce13324ae34f0d5ec7444d4837a7e8b4d7c051b1a14af769ee13e4d5c5a98,2024-09-01 01:56:38.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,arbitrum,,299.91811869503937,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0x9adce13324ae34f0d5ec7444d4837a7e8b4d7c051b1a14af769ee13e4d5c5a98,2024-09-01 01:56:38.000 UTC
0xa5bf3bc76efa40bf86adcd6a934f38768a3faa2b,arbitrum,,299.91811869503937,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0x9adce13324ae34f0d5ec7444d4837a7e8b4d7c051b1a14af769ee13e4d5c5a98,2024-09-01 01:56:38.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,arbitrum,,689.291216421554,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0xff0607884274400bddd6581fb5936fea91ae5d90174385085d55b5c8e7f556b7,2024-09-01 01:54:26.000 UTC
0x0af272c62e1e8ee47e9f83b90eed772a22ed8afc,arbitrum,,689.291216421554,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0xff0607884274400bddd6581fb5936fea91ae5d90174385085d55b5c8e7f556b7,2024-09-01 01:54:26.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,arbitrum,,689.291216421554,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0xff0607884274400bddd6581fb5936fea91ae5d90174385085d55b5c8e7f556b7,2024-09-01 01:54:26.000 UTC
0xa5bf3bc76efa40bf86adcd6a934f38768a3faa2b,arbitrum,,689.291216421554,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0xff0607884274400bddd6581fb5936fea91ae5d90174385085d55b5c8e7f556b7,2024-09-01 01:54:26.000 UTC
0x88b93d4d440155448fbb3cf260208b75fc0117c0,arbitrum,potlock.eth,544.2962792546697,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xff0607884274400bddd6581fb5936fea91ae5d90174385085d55b5c8e7f556b7,2024-09-01 01:54:26.000 UTC
0x1e4a152853a729e6a44bb2bb24859fcc1d46f0a5,arbitrum,,318.8754620138385,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xff0607884274400bddd6581fb5936fea91ae5d90174385085d55b5c8e7f556b7,2024-09-01 01:54:26.000 UTC
0xedf4dc5a1420227a2302e8e28b30cf5dc50df24c,arbitrum,,515.4106915745999,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0xff0607884274400bddd6581fb5936fea91ae5d90174385085d55b5c8e7f556b7,2024-09-01 01:54:26.000 UTC
0x013b7686d531c5b604d5484294c85eef3c897966,arbitrum,,1072.8573198836884,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x1f488072342cc057ad22c42617fbfda9ed5732e877ed2005ad4365b89da98e8a,2024-09-01 01:52:12.000 UTC
0x8c180840fcbb90ce8464b4ecd12ab0f840c6647c,arbitrum,,2269.7871960941275,contract_dev,DonationVotingMerkleDistributionDirectTransferStrategy,0x1f488072342cc057ad22c42617fbfda9ed5732e877ed2005ad4365b89da98e8a,2024-09-01 01:52:12.000 UTC
0xa5bf3bc76efa40bf86adcd6a934f38768a3faa2b,arbitrum,,2269.7871960941275,round_operator,DonationVotingMerkleDistributionDirectTransferStrategy,0x1f488072342cc057ad22c42617fbfda9ed5732e877ed2005ad4365b89da98e8a,2024-09-01 01:52:12.000 UTC
0xc66032ee19bb3fcd564f518bac30db52038324ef,arbitrum,,3466.717072304567,grantee,DonationVotingMerkleDistributionDirectTransferStrategy,0x1f488072342cc057ad22c42617fbfda9ed5732e877ed2005ad4365b89da98e8a,2024-09-01 01:52:12.000 UTC
